tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,text,tweet_created,user_timezone
5.67729904788054E+017,negative,1,Customer Service Issue,1,Southwest,eguroff,"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?",2015-02-17 08:58:51 -0800,Central Time (US & Canada)
5.67730143536226E+017,neutral,0.6919,,0,United,napsareforkids,@united all day travel. #swag #ijustwanttosleep,2015-02-17 08:59:48 -0800,
5.67730323988173E+017,positive,0.6718,,,US Airways,ShiningLghtPE,@USAirways will do. Hoping for a voucher for a future flight #Optimistic,2015-02-17 09:00:31 -0800,Eastern Time (US & Canada)
5.67730390291714E+017,negative,1,Customer Service Issue,1,US Airways,TullamoreEims,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.,2015-02-17 09:00:47 -0800,Dublin
5.67730472076464E+017,negative,1,Late Flight,0.3487,United,CanadianCowgirl,@united Gold Star for united- change my flight- miss all connections- but can't accommodate me until a MUCH Late Flightr arrival time-Not HAPPY!,2015-02-17 09:01:07 -0800,Eastern Time (US & Canada)
5.67730696656273E+017,positive,0.6538,,,Delta,ClassyMalick,@JetBlue @EllaHenderson omg!  Wish I had a flight today!  Haha there's always next time!  Have fun at #LFT5,2015-02-17 09:02:00 -0800,
5.67730704055038E+017,negative,0.6468,Customer Service Issue,0.6468,Southwest,TJGoertz,@SouthwestAir Trying to get through by phone to confirm that funds from a Cancelled Flightled reservation can still be used in the future. Can u help?,2015-02-17 09:02:02 -0800,Eastern Time (US & Canada)
5.67730833998758E+017,negative,0.6447,Customer Service Issue,0.3278,US Airways,DAngel082,@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,2015-02-17 09:02:33 -0800,
5.67730952260944E+017,neutral,0.6995,,0,United,BhutanOrient,@united actually we did not consider she might have made a mistake. She did not complain beyond that she indicated it on her reservation.,2015-02-17 09:03:01 -0800,Pacific Time (US & Canada)
5.67731246462034E+017,negative,1,Customer Service Issue,1,Southwest,elliemybellie,@SouthwestAir injured at check in yesterday. U told me to go to dr. on hold with SWA for over hour trying to talk with someone. suggestions?,2015-02-17 09:04:11 -0800,
5.67731485894271E+017,negative,1,Late Flight,0.6806,United,applecor2,@united sat at airport for 5 hrs still sitting at gate..  Sigh,2015-02-17 09:05:08 -0800,Mountain Time (US & Canada)
5.67731546661327E+017,negative,1,Customer Service Issue,1,Southwest,blackrivervaper,@SouthwestAir just disconnected my call after 2.5 hours without even speaking to me. #octaviannightmare,2015-02-17 09:05:23 -0800,
5.67731585035014E+017,negative,1,Cancelled Flight,0.672,US Airways,Kyle_Clarke528,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke,2015-02-17 09:05:32 -0800,Central Time (US & Canada)
5.67731598871642E+017,negative,1,Customer Service Issue,0.3684,Southwest,mal0877,@SouthwestAir thank you. I was given this same reply 2 years ago. Can you direct me to an area I can learn more about the improvements?,2015-02-17 09:05:35 -0800,
5.67731738924032E+017,negative,1,Customer Service Issue,0.3463,United,MiKasuga,@united No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.,2015-02-17 09:06:09 -0800,Eastern Time (US & Canada)
5.67731794498175E+017,neutral,0.633,,0,Delta,heykaitlinmary,@JetBlue Hopefully next time! Can I send you my future itineraries so the next one can be planned when I'm there? 😂😂,2015-02-17 09:06:22 -0800,Pacific Time (US & Canada)
5.67731810910499E+017,negative,1,Flight Attendant Complaints,0.6812,United,BhutanOrient,"@united +what took me aback was the response by the flight attendant, who put the responsibility squarely back on passenger's shoulders. +",2015-02-17 09:06:26 -0800,Pacific Time (US & Canada)
5.67731944151323E+017,positive,0.644,,,Delta,NMSpedaliere,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. ⭐️⭐️⭐️⭐️⭐️",2015-02-17 09:06:58 -0800,Eastern Time (US & Canada)
5.67732265888006E+017,negative,1,Customer Service Issue,1,US Airways,tamajared,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?,2015-02-17 09:08:14 -0800,Quito
5.67732284959113E+017,negative,1,Flight Attendant Complaints,0.7033,United,BhutanOrient,@united BTW is it true you have to remind flight staff after checking in even after indicating meal prefer on your reservation? +,2015-02-17 09:08:19 -0800,Pacific Time (US & Canada)
5.67732372997964E+017,neutral,1,,,US Airways,JasonPlizga,@USAirways flight #3900 fro ORF to PHL.,2015-02-17 09:08:40 -0800,
5.67732427691684E+017,neutral,0.6785,,,Southwest,challemann,"@SouthwestAir Got it, thanks. Any insight into what will happen tomorrow?",2015-02-17 09:08:53 -0800,Eastern Time (US & Canada)
5.67732468657041E+017,negative,1,Flight Attendant Complaints,1,United,BhutanOrient,@united + that's the gist of what the flight attendant told her.,2015-02-17 09:09:03 -0800,Pacific Time (US & Canada)
5.6773281177208E+017,positive,0.701,,0,Delta,leighericam,@JetBlue well lucky I only fly JB..I guess I would be even more squished on any other airline 😞,2015-02-17 09:10:24 -0800,
5.67732946241471E+017,negative,1,Customer Service Issue,1,US Airways,ceowens5,@USAirways still crickets from customer service.,2015-02-17 09:10:57 -0800,
5.67733177590874E+017,positive,1,,,United,ClaudiaStClair,@united I appreciate the follow up.,2015-02-17 09:11:52 -0800,Mountain Time (US & Canada)
5.67733228690084E+017,positive,1,,,United,jsumiyasu,@united @jsumiyasu I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!,2015-02-17 09:12:04 -0800,Pacific Time (US & Canada)
5.67733251620356E+017,negative,1,Late Flight,1,Delta,alsonmusical,@JetBlue Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect,2015-02-17 09:12:09 -0800,Central Time (US & Canada)
5.67733511281721E+017,negative,1,Cancelled Flight,1,US Airways,simuLate Flightthis,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",2015-02-17 09:13:11 -0800,Quito
5.67733609130234E+017,positive,0.7097,,0,United,BhutanOrient,"@united no worries about the tweets. We all should do what we can to make sure we, as in your tag line, ""Fly the Friendly Skies.""",2015-02-17 09:13:35 -0800,Pacific Time (US & Canada)
5.67733656106459E+017,negative,1,Customer Service Issue,0.6836,Southwest,Loley9,"@SouthwestAir been on hold for over an hour.....not cool, you guys.",2015-02-17 09:13:46 -0800,Central Time (US & Canada)
5.67733682879087E+017,negative,1,Late Flight,1,US Airways,simuLate Flightthis,"@USAirways Now I am probably going to miss my connection in Charlotte, so I will have to drive home for the funeral.",2015-02-17 09:13:52 -0800,Quito
5.67733834964156E+017,negative,1,Customer Service Issue,1,Delta,Darshan7Patel,@JetBlue I do not want to deal with your customer service agents with no practical knowledge.Provide me with a direct contact.,2015-02-17 09:14:28 -0800,
5.6773384713223E+017,neutral,0.3634,,0,Delta,thegayngler,"@JetBlue Ok great thanks! I had a great flight, FYI. I'm excited to fly again. I just was frustrated I was not able to check in.",2015-02-17 09:14:31 -0800,Atlantic Time (Canada)
5.67733946717196E+017,negative,0.6563,Can't Tell,0.3333,Delta,alsonmusical,@JetBlue should i continue?,2015-02-17 09:14:55 -0800,Central Time (US & Canada)
5.67733978363621E+017,negative,1,Customer Service Issue,0.6474,Southwest,KayyRahh_xo,"@SouthwestAir disappointed with customer service right now, my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip",2015-02-17 09:15:03 -0800,Eastern Time (US & Canada)
5.67734002287514E+017,neutral,0.6354,,0,Southwest,JasenVinlove,@SouthwestAir could you tell me if any upgrades are available on a flight out of STL tomorrow morning.,2015-02-17 09:15:08 -0800,Central Time (US & Canada)
5.67734113088836E+017,neutral,0.3474,,0,Southwest,joepalko,@SouthwestAir damn weather messing up everything #serenitynow,2015-02-17 09:15:35 -0800,Eastern Time (US & Canada)
5.67734115899027E+017,neutral,1,,,Southwest,laurenproberts,@SouthwestAir - any update on flights in to BNA today?,2015-02-17 09:15:35 -0800,
5.67734128011784E+017,negative,1,Cancelled Flight,0.6875,United,SeanHerwaldt,.@united we rebooked. But @casleah and I had to split up and take different flights because a pilot ran out of hours? Frustrating.,2015-02-17 09:15:38 -0800,Central Time (US & Canada)
5.6773432921294E+017,positive,1,,,Southwest,MrDavidLombardi,@SouthwestAir Great job!! Looking forward to my next trip being able to use this new feature!,2015-02-17 09:16:26 -0800,Arizona
5.67734357839057E+017,negative,0.6916,Customer Service Issue,0.6916,US Airways,Dazoulai,@USAirways Why is there no contact email for customer complaints?,2015-02-17 09:16:33 -0800,
5.67734499669455E+017,negative,1,longlines,0.6909,US Airways,indystevens,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?,2015-02-17 09:17:07 -0800,Quito
5.67734506434855E+017,negative,1,Customer Service Issue,1,US Airways,portugrad,@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!,2015-02-17 09:17:08 -0800,Central Time (US & Canada)
5.67734573464027E+017,neutral,1,,,Delta,seattleprime,@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!,2015-02-17 09:17:24 -0800,Pacific Time (US & Canada)
5.67734584000135E+017,negative,1,Can't Tell,1,US Airways,erickofiejones,@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news,2015-02-17 09:17:27 -0800,Eastern Time (US & Canada)
5.67734618095231E+017,negative,1,Can't Tell,1,United,BhutanOrient,"@united + besides, no small degree of self-interest. We take that route several times a year &amp; would hate to be in that situation.",2015-02-17 09:17:35 -0800,Pacific Time (US & Canada)
5.67734644515537E+017,negative,1,Late Flight,1,Delta,emilymcnulty,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,2015-02-17 09:17:41 -0800,Eastern Time (US & Canada)
5.67734731694158E+017,neutral,1,,,United,mosesfreund,@united i need my confirmation number! Can you give it to me?,2015-02-17 09:18:02 -0800,
5.67734769312883E+017,negative,1,Can't Tell,0.7065,Southwest,81FSUnole,. @SouthwestAir condescension must be a quality your co rewards. Your tone reeks of it,2015-02-17 09:18:11 -0800,Eastern Time (US & Canada)
5.67734790108226E+017,negative,1,Cancelled Flight,1,US Airways,erickofiejones,"@USAirways They charged me for a flight they Cancelled Flightled, unbelievable and unheard of",2015-02-17 09:18:16 -0800,Eastern Time (US & Canada)
5.67734795849835E+017,negative,1,Cancelled Flight,1,United,shannonhannon,@united Step 1: Cancelled Flight flight. Step 2: Don't notify customer. Step 3: Charge them for food while they try to survive their wait. Brilliant.,2015-02-17 09:18:17 -0800,
5.67734830800962E+017,negative,1,Customer Service Issue,1,US Airways,Jamayka,@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?,2015-02-17 09:18:26 -0800,Central Time (US & Canada)
5.67735186881004E+017,neutral,1,,,US Airways,portugrad,@USAirways How can I change without penalty and not have to call customer service,2015-02-17 09:19:51 -0800,Central Time (US & Canada)
5.67735204656067E+017,positive,1,,,United,BhutanOrient,"@united @FlyANA_official pleasantly surprised to find ANA has made major upgrades on their transpacific route in flights, planes and service",2015-02-17 09:19:55 -0800,Pacific Time (US & Canada)
5.67735239456195E+017,neutral,0.3686,,0,Delta,Vinny_Espinosa,"@JetBlue unfortunately no, but hoping I can catch one sometime in the near future!",2015-02-17 09:20:03 -0800,Pacific Time (US & Canada)
5.67735337246806E+017,negative,1,Cancelled Flight,0.6995,US Airways,erickofiejones,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay,2015-02-17 09:20:27 -0800,Eastern Time (US & Canada)
5.67735409724367E+017,negative,1,Customer Service Issue,1,Southwest,KatieAmmon,@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?,2015-02-17 09:20:44 -0800,Eastern Time (US & Canada)
5.67735489688396E+017,positive,1,,,Southwest,chaseagiles,@SouthwestAir Great job with the Passbook integration! It’ll really help streamline the commute to San Fran! 😊☕📲✈,2015-02-17 09:21:03 -0800,Mountain Time (US & Canada)
5.6773571039266E+017,neutral,0.6577,,,United,BhutanOrient,"@united + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!",2015-02-17 09:21:56 -0800,Pacific Time (US & Canada)
5.67735766416392E+017,positive,1,,,Southwest,andicrawford,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.,2015-02-17 09:22:09 -0800,Eastern Time (US & Canada)
5.67735941846938E+017,neutral,0.6694,,0,Virgin America,waytogopdx,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,2015-02-17 09:22:51 -0800,Pacific Time (US & Canada)
5.67735943424397E+017,negative,1,Cancelled Flight,0.3431,US Airways,erickofiejones,@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay,2015-02-17 09:22:51 -0800,Eastern Time (US & Canada)
5.67735983370539E+017,negative,1,Cancelled Flight,1,United,AndrewBarco1,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,2015-02-17 09:23:01 -0800,Eastern Time (US & Canada)
5.6773616678785E+017,neutral,0.6732,,,Southwest,KatieAmmon,@SouthwestAir F5R3ZZ,2015-02-17 09:23:44 -0800,Eastern Time (US & Canada)
5.67736507687895E+017,neutral,0.6806,,,United,BhutanOrient,@united that's what I thought! Thanks for the clarification!,2015-02-17 09:25:06 -0800,Pacific Time (US & Canada)
5.67736516420854E+017,negative,1,Customer Service Issue,0.6454,US Airways,cristalyze,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10.",2015-02-17 09:25:08 -0800,Eastern Time (US & Canada)
5.67736717352763E+017,negative,1,Damaged Luggage,1,United,mac8315,"@united dropped off a luggage at IAD over 2 months ago for repair from damages haven't heard anything about it since, when do I get it back?",2015-02-17 09:25:56 -0800,Eastern Time (US & Canada)
5.67736870365172E+017,negative,1,Customer Service Issue,1,Southwest,StarkTTT,@SouthwestAir I'm trying to change a family vacation due to Measles outbreak and haven't been able to get anyone on the phone. Any help?,2015-02-17 09:26:32 -0800,Central Time (US & Canada)
5.67737267095994E+017,neutral,0.685,,,Delta,BritishAirNews,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/frrfxCCw7Z http://t.co/nKlW9SsVRQ,2015-02-17 09:28:07 -0800,Sydney
5.67737449938686E+017,negative,1,Can't Tell,0.6632,Southwest,jjenreich,@SouthwestAir no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!,2015-02-17 09:28:50 -0800,Central Time (US & Canada)
